external_id,image_path,Open Water,Floating Vegetation,Reedlands & Permanent Swamps,Tall Seasonal Sedge Wetlands,Short Seasonal Grass Floodplains,Riparian Forest,Woodlands,Bare Ground / Dry Grass,Shrubland,[Lvl 2] Water Lily,[Lvl 2] Rafts,[Lvl 2] Salvinia / Other Fern,[Lvl 2] Papyrus,[Lvl 2] Phragmites / Miscanthus
IMG_20230814_081157_00_322_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_081157_00_322_right.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0
IMG_20230820_083209_00_181_right.jpg,ALL_SPLIT_IMAGES\IMG_20230820_083209_00_181_right.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IMG_20230814_081157_00_300_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_081157_00_300_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230803_115240_00_515_right.jpg,ALL_SPLIT_IMAGES\IMG_20230803_115240_00_515_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230801_115532_00_253_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_253_left.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0
IMG_20230811_112158_00_199_left.jpg,ALL_SPLIT_IMAGES\IMG_20230811_112158_00_199_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230805_085231_00_223_left.jpg,ALL_SPLIT_IMAGES\IMG_20230805_085231_00_223_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_20230818_084456_00_406_left.jpg,ALL_SPLIT_IMAGES\IMG_20230818_084456_00_406_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230811_081937_00_576_right.jpg,ALL_SPLIT_IMAGES\IMG_20230811_081937_00_576_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230809_083903_00_564_right.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_564_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230802_085359_00_631_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_631_right.jpg,0,1,0,0,0,0,0,0,0,1,1,0,0,0
IMG_20230801_115532_00_343_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_343_left.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0
IMG_20230731_090345_00_157_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_157_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230815_081054_00_497_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_497_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230816_084957_00_369_right.jpg,ALL_SPLIT_IMAGES\IMG_20230816_084957_00_369_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230731_082119_00_031_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_031_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,1
IMG_20230730_095240_00_455_left.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_455_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230813_075522_00_460_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_460_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230808_090010_00_112_right.jpg,ALL_SPLIT_IMAGES\IMG_20230808_090010_00_112_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230809_083903_00_743_left.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_743_left.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMG_20230806_085006_00_101_left.jpg,ALL_SPLIT_IMAGES\IMG_20230806_085006_00_101_left.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0
IMG_20230815_081054_00_684_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_684_left.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0
IMG_20230808_115521_00_252_right.jpg,ALL_SPLIT_IMAGES\IMG_20230808_115521_00_252_right.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMG_20230731_082119_00_512_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_512_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230810_083039_00_143_right.jpg,ALL_SPLIT_IMAGES\IMG_20230810_083039_00_143_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230811_112158_00_356_right.jpg,ALL_SPLIT_IMAGES\IMG_20230811_112158_00_356_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230814_081157_00_238_left.jpg,ALL_SPLIT_IMAGES\IMG_20230814_081157_00_238_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230730_095240_00_228_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_228_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230730_095240_00_563_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_563_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_082119_00_635_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_635_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230819_084913_00_605_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_605_left.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0
IMG_20230816_084957_00_640_right.jpg,ALL_SPLIT_IMAGES\IMG_20230816_084957_00_640_right.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0
IMG_20230809_090223_00_488_left.jpg,ALL_SPLIT_IMAGES\IMG_20230809_090223_00_488_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IMG_20230813_083903_00_618_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_083903_00_618_right.jpg,0,0,0,1,0,0,0,0,0,1,1,0,0,1
IMG_20230801_115532_00_223_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_223_left.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0
IMG_20230815_093239_00_112_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_093239_00_112_left.jpg,0,0,1,0,0,0,0,0,0,0,1,0,0,1
IMG_20230815_081054_00_516_right.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_516_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_471_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_471_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_641_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_641_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230813_083903_00_864_left.jpg,ALL_SPLIT_IMAGES\IMG_20230813_083903_00_864_left.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0
IMG_20230813_075522_00_497_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_497_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230813_075522_00_676_left.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_676_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230817_083956_00_986_left.jpg,ALL_SPLIT_IMAGES\IMG_20230817_083956_00_986_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230808_121840_00_307_right.jpg,ALL_SPLIT_IMAGES\IMG_20230808_121840_00_307_right.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,1
IMG_20230814_081157_00_198_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_081157_00_198_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230808_121840_00_247_right.jpg,ALL_SPLIT_IMAGES\IMG_20230808_121840_00_247_right.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0
IMG_20230818_084456_00_412_left.jpg,ALL_SPLIT_IMAGES\IMG_20230818_084456_00_412_left.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0
IMG_20230807_091124_00_711_left.jpg,ALL_SPLIT_IMAGES\IMG_20230807_091124_00_711_left.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,1
IMG_20230802_085359_00_679_left.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_679_left.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,1
IMG_20230804_091654_00_451_left.jpg,ALL_SPLIT_IMAGES\IMG_20230804_091654_00_451_left.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_20230803_084013_00_048_left.jpg,ALL_SPLIT_IMAGES\IMG_20230803_084013_00_048_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230811_081937_00_456_left.jpg,ALL_SPLIT_IMAGES\IMG_20230811_081937_00_456_left.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMG_20230815_081054_00_679_right.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_679_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230814_085958_00_236_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_085958_00_236_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230809_083903_00_664_left.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_664_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230812_085054_00_493_right.jpg,ALL_SPLIT_IMAGES\IMG_20230812_085054_00_493_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230812_080710_00_983_left.jpg,ALL_SPLIT_IMAGES\IMG_20230812_080710_00_983_left.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMG_20230802_085359_00_417_left.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_417_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230813_083903_00_592_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_083903_00_592_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IMG_20230820_083209_00_052_right.jpg,ALL_SPLIT_IMAGES\IMG_20230820_083209_00_052_right.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,0
IMG_20230802_084912_00_139_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_084912_00_139_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230803_115240_00_403_right.jpg,ALL_SPLIT_IMAGES\IMG_20230803_115240_00_403_right.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,1
IMG_20230813_083903_00_646_left.jpg,ALL_SPLIT_IMAGES\IMG_20230813_083903_00_646_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_767_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_767_left.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IMG_20230813_075522_00_674_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_674_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230806_085006_00_038_right.jpg,ALL_SPLIT_IMAGES\IMG_20230806_085006_00_038_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230815_093239_00_276_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_093239_00_276_left.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1
IMG_20230813_075522_00_355_right.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_355_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_705_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_705_left.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_20230731_082119_00_045_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_045_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230802_085359_00_673_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_673_right.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0
IMG_20230810_084950_00_855_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_084950_00_855_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_090345_00_347_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_347_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230815_081054_00_682_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_682_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230730_095240_00_353_left.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_353_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230731_082119_00_181_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_181_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230801_105724_00_862_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_105724_00_862_left.jpg,0,0,0,0,0,0,1,0,0,1,1,0,0,0
IMG_20230731_082119_00_598_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_598_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230729_092645_00_113_left.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_113_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230815_081054_00_696_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_696_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230730_095240_00_809_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_809_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230801_115532_00_252_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_252_left.jpg,0,0,1,0,0,0,0,0,0,1,0,0,1,0
IMG_20230810_083039_00_032_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_083039_00_032_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230810_083039_00_140_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_083039_00_140_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230810_084950_00_087_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_084950_00_087_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_20230813_075522_00_483_left.jpg,ALL_SPLIT_IMAGES\IMG_20230813_075522_00_483_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230821_081824_00_328_right.jpg,ALL_SPLIT_IMAGES\IMG_20230821_081824_00_328_right.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0
IMG_20230810_083039_00_336_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_083039_00_336_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230806_085006_00_021_left.jpg,ALL_SPLIT_IMAGES\IMG_20230806_085006_00_021_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230802_085359_00_596_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_596_right.jpg,0,0,0,0,1,0,0,0,0,1,1,0,0,0
IMG_20230819_084913_00_737_right.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_737_right.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IMG_20230731_090345_00_333_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_333_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230815_081054_00_456_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_456_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230803_090653_00_352_right.jpg,ALL_SPLIT_IMAGES\IMG_20230803_090653_00_352_right.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0
IMG_20230801_115532_00_306_right.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_306_right.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0
IMG_20230809_090223_00_608_right.jpg,ALL_SPLIT_IMAGES\IMG_20230809_090223_00_608_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230820_083209_00_050_right.jpg,ALL_SPLIT_IMAGES\IMG_20230820_083209_00_050_right.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0,0
IMG_20230730_095240_00_239_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_239_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230810_084950_00_001_left.jpg,ALL_SPLIT_IMAGES\IMG_20230810_084950_00_001_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230809_083903_00_377_right.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_377_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230730_095240_00_247_left.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_247_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230729_092645_00_332_left.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_332_left.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IMG_20230731_090345_00_307_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_307_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230801_105724_00_824_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_105724_00_824_left.jpg,0,0,0,0,1,0,0,0,0,1,1,0,0,0
IMG_20230816_084957_00_646_right.jpg,ALL_SPLIT_IMAGES\IMG_20230816_084957_00_646_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_090345_00_147_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_147_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230801_105724_00_761_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_105724_00_761_left.jpg,0,0,0,0,1,0,0,0,0,1,1,0,0,0
IMG_20230811_081937_00_445_left.jpg,ALL_SPLIT_IMAGES\IMG_20230811_081937_00_445_left.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IMG_20230806_084108_00_507_left.jpg,ALL_SPLIT_IMAGES\IMG_20230806_084108_00_507_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IMG_20230729_092645_00_170_right.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_170_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_810_left.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_810_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230729_092645_00_359_right.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_359_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230731_090345_00_356_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_356_left.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0
IMG_20230801_105724_00_740_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_105724_00_740_left.jpg,0,0,0,0,1,0,0,0,0,1,1,0,0,0
IMG_20230729_092645_00_337_right.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_337_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_090345_00_180_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_180_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230802_085359_00_679_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_679_right.jpg,0,0,0,1,0,0,0,0,0,1,1,0,0,1
IMG_20230731_090345_00_179_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_179_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230818_084456_00_154_right.jpg,ALL_SPLIT_IMAGES\IMG_20230818_084456_00_154_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_082119_00_529_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_529_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230730_095240_00_778_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_778_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230731_082119_00_019_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_019_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230731_090345_00_291_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_291_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230730_095240_00_448_left.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_448_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230812_080710_00_982_right.jpg,ALL_SPLIT_IMAGES\IMG_20230812_080710_00_982_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230801_115532_00_146_right.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_146_right.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0
IMG_20230822_080815_00_377_left.jpg,ALL_SPLIT_IMAGES\IMG_20230822_080815_00_377_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230729_092645_00_195_left.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_195_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230819_084913_00_609_right.jpg,ALL_SPLIT_IMAGES\IMG_20230819_084913_00_609_right.jpg,1,0,0,0,0,0,0,0,0,0,0,1,0,1
IMG_20230809_083903_00_836_right.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_836_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230805_084513_00_711_right.jpg,ALL_SPLIT_IMAGES\IMG_20230805_084513_00_711_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230815_081054_00_697_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_697_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230818_084456_00_384_left.jpg,ALL_SPLIT_IMAGES\IMG_20230818_084456_00_384_left.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IMG_20230802_085359_00_677_left.jpg,ALL_SPLIT_IMAGES\IMG_20230802_085359_00_677_left.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0
IMG_20230812_080710_00_107_right.jpg,ALL_SPLIT_IMAGES\IMG_20230812_080710_00_107_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230811_081937_00_601_right.jpg,ALL_SPLIT_IMAGES\IMG_20230811_081937_00_601_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230808_115521_00_324_left.jpg,ALL_SPLIT_IMAGES\IMG_20230808_115521_00_324_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230803_115240_00_397_left.jpg,ALL_SPLIT_IMAGES\IMG_20230803_115240_00_397_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230812_085054_00_493_left.jpg,ALL_SPLIT_IMAGES\IMG_20230812_085054_00_493_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230812_085054_00_450_right.jpg,ALL_SPLIT_IMAGES\IMG_20230812_085054_00_450_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230801_084044_00_062_right.jpg,ALL_SPLIT_IMAGES\IMG_20230801_084044_00_062_right.jpg,0,1,0,0,0,0,0,0,0,1,1,0,1,0
IMG_20230802_084912_00_161_left.jpg,ALL_SPLIT_IMAGES\IMG_20230802_084912_00_161_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_082119_00_094_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_094_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1
IMG_20230816_084957_00_416_left.jpg,ALL_SPLIT_IMAGES\IMG_20230816_084957_00_416_left.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230818_084456_00_201_left.jpg,ALL_SPLIT_IMAGES\IMG_20230818_084456_00_201_left.jpg,0,0,0,1,0,0,0,0,0,1,0,1,0,1
IMG_20230731_090345_00_350_left.jpg,ALL_SPLIT_IMAGES\IMG_20230731_090345_00_350_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,0
IMG_20230729_092645_00_112_left.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_112_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230812_080710_00_146_right.jpg,ALL_SPLIT_IMAGES\IMG_20230812_080710_00_146_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230814_085958_00_223_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_085958_00_223_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,1,1
IMG_20230820_083209_00_002_left.jpg,ALL_SPLIT_IMAGES\IMG_20230820_083209_00_002_left.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IMG_20230809_083903_00_551_left.jpg,ALL_SPLIT_IMAGES\IMG_20230809_083903_00_551_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230802_084912_00_132_right.jpg,ALL_SPLIT_IMAGES\IMG_20230802_084912_00_132_right.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IMG_20230730_095240_00_298_right.jpg,ALL_SPLIT_IMAGES\IMG_20230730_095240_00_298_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230731_082119_00_600_right.jpg,ALL_SPLIT_IMAGES\IMG_20230731_082119_00_600_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IMG_20230821_081824_00_276_right.jpg,ALL_SPLIT_IMAGES\IMG_20230821_081824_00_276_right.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0
IMG_20230806_084108_00_347_left.jpg,ALL_SPLIT_IMAGES\IMG_20230806_084108_00_347_left.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
IMG_20230801_115532_00_214_left.jpg,ALL_SPLIT_IMAGES\IMG_20230801_115532_00_214_left.jpg,0,0,0,1,0,0,0,0,0,1,1,0,0,0
IMG_20230729_092645_00_420_right.jpg,ALL_SPLIT_IMAGES\IMG_20230729_092645_00_420_right.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230815_081054_00_612_left.jpg,ALL_SPLIT_IMAGES\IMG_20230815_081054_00_612_left.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IMG_20230814_085958_00_011_right.jpg,ALL_SPLIT_IMAGES\IMG_20230814_085958_00_011_right.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,1
